algoritmo,tamanho,tipo,execucao,comparacoes,movimentacoes,tempo
Countingsort,3000000,2,2,0,6000000,0.197537
Bucketsort,3000000,2,2,3139228,12139228,0.431928
RadixsortC,3000000,2,2,0,54000000,0.072043
RadixsortB,3000000,2,2,0,135000000,0.973686
Countingsort,3000000,2,3,0,6000000,0.177706
Bucketsort,3000000,2,3,3139739,12139739,0.440000
RadixsortC,3000000,2,3,0,54000000,0.073546
RadixsortB,3000000,2,3,0,135000000,0.983337
Countingsort,4000000,0,1,0,8000000,0.154902
Bucketsort,4000000,0,1,4000000,16000000,0.093876
RadixsortC,4000000,0,1,0,72000000,0.098037
RadixsortB,4000000,0,1,0,180000000,1.475124
Countingsort,4000000,0,2,0,8000000,0.155093
Bucketsort,4000000,0,2,4000000,16000000,0.093973
RadixsortC,4000000,0,2,0,72000000,0.098207
RadixsortB,4000000,0,2,0,180000000,1.481340
Countingsort,4000000,0,3,0,8000000,0.155150
Bucketsort,4000000,0,3,4000000,16000000,0.080998
RadixsortC,4000000,0,3,0,72000000,0.095379
RadixsortB,4000000,0,3,0,180000000,1.506064
Countingsort,4000000,1,1,0,8000000,0.154439
Bucketsort,4000000,1,1,4000000,16000000,0.106104
RadixsortC,4000000,1,1,0,72000000,0.095590
RadixsortB,4000000,1,1,0,180000000,1.525725
Countingsort,4000000,1,2,0,8000000,0.154095
Bucketsort,4000000,1,2,4000000,16000000,0.116402
RadixsortC,4000000,1,2,0,72000000,0.097465
RadixsortB,4000000,1,2,0,180000000,1.524832
Countingsort,4000000,1,3,0,8000000,0.154199
Bucketsort,4000000,1,3,4000000,16000000,0.117424
RadixsortC,4000000,1,3,0,72000000,0.097398
RadixsortB,4000000,1,3,0,180000000,1.721395
Countingsort,4000000,2,1,0,8000000,0.197983
Bucketsort,4000000,2,1,4189689,16189689,0.654435
RadixsortC,4000000,2,1,0,72000000,0.098117
RadixsortB,4000000,2,1,0,180000000,1.474273
Countingsort,4000000,2,2,0,8000000,0.198090
Bucketsort,4000000,2,2,4189285,16189285,0.653075
RadixsortC,4000000,2,2,0,72000000,0.098228
RadixsortB,4000000,2,2,0,180000000,1.470559
Countingsort,4000000,2,3,0,8000000,0.197097
Bucketsort,4000000,2,3,4189673,16189673,0.621239
RadixsortC,4000000,2,3,0,72000000,0.095345
RadixsortB,4000000,2,3,0,180000000,1.460406
Countingsort,5000000,0,1,0,10000000,0.158399
Bucketsort,5000000,0,1,5000000,20000000,0.117494
RadixsortC,5000000,0,1,0,90000000,0.123300
RadixsortB,5000000,0,1,0,225000000,1.942273
Countingsort,5000000,0,2,0,10000000,0.158076
Bucketsort,5000000,0,2,5000000,20000000,0.118143
RadixsortC,5000000,0,2,0,90000000,0.123848
RadixsortB,5000000,0,2,0,225000000,1.942592
Countingsort,5000000,0,3,0,10000000,0.157760
Bucketsort,5000000,0,3,5000000,20000000,0.118329
RadixsortC,5000000,0,3,0,90000000,0.123231
RadixsortB,5000000,0,3,0,225000000,1.940635
Countingsort,5000000,1,1,0,10000000,0.158195
Bucketsort,5000000,1,1,5000000,20000000,0.128778
RadixsortC,5000000,1,1,0,90000000,0.123632
RadixsortB,5000000,1,1,0,225000000,1.953952
Countingsort,5000000,1,2,0,10000000,0.158264
Bucketsort,5000000,1,2,5000000,20000000,0.118568
RadixsortC,5000000,1,2,0,90000000,0.125674
RadixsortB,5000000,1,2,0,225000000,1.950782
Countingsort,5000000,1,3,0,10000000,0.158623
Bucketsort,5000000,1,3,5000000,20000000,0.130280
RadixsortC,5000000,1,3,0,90000000,0.123886
RadixsortB,5000000,1,3,0,225000000,1.951258
Countingsort,5000000,2,1,0,10000000,0.246512
Bucketsort,5000000,2,1,5238498,20238498,0.851729
RadixsortC,5000000,2,1,0,90000000,0.123762
RadixsortB,5000000,2,1,0,225000000,1.938267
Countingsort,5000000,2,2,0,10000000,0.246278
Bucketsort,5000000,2,2,5237351,20237351,0.817819
RadixsortC,5000000,2,2,0,90000000,0.120600
RadixsortB,5000000,2,2,0,225000000,1.924903
Countingsort,5000000,2,3,0,10000000,0.244837
Bucketsort,5000000,2,3,5238052,20238052,0.840181
RadixsortC,5000000,2,3,0,90000000,0.120530
RadixsortB,5000000,2,3,0,225000000,1.927931
Countingsort,6000000,0,1,0,12000000,0.159843
Bucketsort,6000000,0,1,6000000,24000000,0.122312
RadixsortC,6000000,0,1,0,108000000,0.144879
RadixsortB,6000000,0,1,0,270000000,2.418789
Countingsort,6000000,0,2,0,12000000,0.160231
Bucketsort,6000000,0,2,6000000,24000000,0.122513
RadixsortC,6000000,0,2,0,108000000,0.144907
RadixsortB,6000000,0,2,0,270000000,2.377241
Countingsort,6000000,0,3,0,12000000,0.153998
Bucketsort,6000000,0,3,6000000,24000000,0.121700
RadixsortC,6000000,0,3,0,108000000,0.144987
RadixsortB,6000000,0,3,0,270000000,2.375517
Countingsort,6000000,1,1,0,12000000,0.161225
Bucketsort,6000000,1,1,6000000,24000000,0.156129
RadixsortC,6000000,1,1,0,108000000,0.148660
RadixsortB,6000000,1,1,0,270000000,2.413023
Countingsort,6000000,1,2,0,12000000,0.154945
Bucketsort,6000000,1,2,6000000,24000000,0.137461
RadixsortC,6000000,1,2,0,108000000,0.145185
RadixsortB,6000000,1,2,0,270000000,2.724375
Countingsort,6000000,1,3,0,12000000,0.160581
Bucketsort,6000000,1,3,6000000,24000000,0.136734
RadixsortC,6000000,1,3,0,108000000,0.145160
RadixsortB,6000000,1,3,0,270000000,2.405345
Countingsort,6000000,2,1,0,12000000,0.242296
Bucketsort,6000000,2,1,6267736,24267736,1.072904
RadixsortC,6000000,2,1,0,108000000,0.148360
RadixsortB,6000000,2,1,0,270000000,2.407468
Countingsort,6000000,2,2,0,12000000,0.242309
Bucketsort,6000000,2,2,6265591,24265591,1.017117
RadixsortC,6000000,2,2,0,108000000,0.145047
RadixsortB,6000000,2,2,0,270000000,2.444888
Countingsort,6000000,2,3,0,12000000,0.243995
Bucketsort,6000000,2,3,6267495,24267495,1.057582
RadixsortC,6000000,2,3,0,108000000,0.147509
RadixsortB,6000000,2,3,0,270000000,2.405999
Countingsort,7000000,0,1,0,14000000,0.164415
Bucketsort,7000000,0,1,7000000,28000000,0.166901
RadixsortC,7000000,0,1,0,126000000,0.173611
RadixsortB,7000000,0,1,0,315000000,2.852263
Countingsort,7000000,0,2,0,14000000,0.156482
Bucketsort,7000000,0,2,7000000,28000000,0.143787
RadixsortC,7000000,0,2,0,126000000,0.170099
RadixsortB,7000000,0,2,0,315000000,2.829356
Countingsort,7000000,0,3,0,14000000,0.155289
Bucketsort,7000000,0,3,7000000,28000000,0.143576
RadixsortC,7000000,0,3,0,126000000,0.169353
RadixsortB,7000000,0,3,0,315000000,2.831298
Countingsort,7000000,1,1,0,14000000,0.155145
Bucketsort,7000000,1,1,7000000,28000000,0.160498
RadixsortC,7000000,1,1,0,126000000,0.169352
RadixsortB,7000000,1,1,0,315000000,2.867507
Countingsort,7000000,1,2,0,14000000,0.155872
Bucketsort,7000000,1,2,7000000,28000000,0.160151
RadixsortC,7000000,1,2,0,126000000,0.170097
RadixsortB,7000000,1,2,0,315000000,2.867410
Countingsort,7000000,1,3,0,14000000,0.156448
Bucketsort,7000000,1,3,7000000,28000000,0.161301
RadixsortC,7000000,1,3,0,126000000,0.170272
RadixsortB,7000000,1,3,0,315000000,2.869268
Countingsort,7000000,2,1,0,14000000,0.297913
Bucketsort,7000000,2,1,7324331,28324331,1.274087
RadixsortC,7000000,2,1,0,126000000,0.172778
RadixsortB,7000000,2,1,0,315000000,2.865134
Countingsort,7000000,2,2,0,14000000,0.266112
Bucketsort,7000000,2,2,7325407,28325407,1.248797
RadixsortC,7000000,2,2,0,126000000,0.169316
RadixsortB,7000000,2,2,0,315000000,2.867412
Countingsort,7000000,2,3,0,14000000,0.277666
Bucketsort,7000000,2,3,7324152,28324152,1.298142
RadixsortC,7000000,2,3,0,126000000,0.173555
RadixsortB,7000000,2,3,0,315000000,2.851629
Countingsort,8000000,0,1,0,16000000,0.157638
Bucketsort,8000000,0,1,8000000,32000000,0.164149
RadixsortC,8000000,0,1,0,144000000,0.193499
RadixsortB,8000000,0,1,0,360000000,3.608575
Countingsort,8000000,0,2,0,16000000,0.165551
Bucketsort,8000000,0,2,8000000,32000000,0.164307
RadixsortC,8000000,0,2,0,144000000,0.193340
RadixsortB,8000000,0,2,0,360000000,3.679324
Countingsort,8000000,0,3,0,16000000,0.165212
Bucketsort,8000000,0,3,8000000,32000000,0.163816
RadixsortC,8000000,0,3,0,144000000,0.193409
RadixsortB,8000000,0,3,0,360000000,3.304145
Countingsort,8000000,1,1,0,16000000,0.165169
Bucketsort,8000000,1,1,8000000,32000000,0.183843
RadixsortC,8000000,1,1,0,144000000,0.193562
RadixsortB,8000000,1,1,0,360000000,3.301338
Countingsort,8000000,1,2,0,16000000,0.165773
Bucketsort,8000000,1,2,8000000,32000000,0.210673
RadixsortC,8000000,1,2,0,144000000,0.198320
RadixsortB,8000000,1,2,0,360000000,3.322546
Countingsort,8000000,1,3,0,16000000,0.165852
Bucketsort,8000000,1,3,8000000,32000000,0.210836
RadixsortC,8000000,1,3,0,144000000,0.198627
RadixsortB,8000000,1,3,0,360000000,3.321677
Countingsort,8000000,2,1,0,16000000,0.321293
Bucketsort,8000000,2,1,8359094,32359094,1.448075
RadixsortC,8000000,2,1,0,144000000,0.193958
RadixsortB,8000000,2,1,0,360000000,3.317167
Countingsort,8000000,2,2,0,16000000,0.323236
Bucketsort,8000000,2,2,8357735,32357735,1.507084
RadixsortC,8000000,2,2,0,144000000,0.198374
RadixsortB,8000000,2,2,0,360000000,3.518963
Countingsort,8000000,2,3,0,16000000,0.297085
Bucketsort,8000000,2,3,8358823,32358823,1.484414
RadixsortC,8000000,2,3,0,144000000,0.197447
RadixsortB,8000000,2,3,0,360000000,3.330107
Countingsort,9000000,0,1,0,18000000,0.168282
Bucketsort,9000000,0,1,9000000,36000000,0.225823
RadixsortC,9000000,0,1,0,162000000,0.218060
RadixsortB,9000000,0,1,0,405000000,3.722097
Countingsort,9000000,0,2,0,18000000,0.160426
Bucketsort,9000000,0,2,9000000,36000000,0.226685
RadixsortC,9000000,0,2,0,162000000,0.218031
RadixsortB,9000000,0,2,0,405000000,3.721919
Countingsort,9000000,0,3,0,18000000,0.160307
Bucketsort,9000000,0,3,9000000,36000000,0.226608
RadixsortC,9000000,0,3,0,162000000,0.217945
RadixsortB,9000000,0,3,0,405000000,3.720205
Countingsort,9000000,1,1,0,18000000,0.161667
Bucketsort,9000000,1,1,9000000,36000000,0.242091
RadixsortC,9000000,1,1,0,162000000,0.230730
RadixsortB,9000000,1,1,0,405000000,3.781189
Countingsort,9000000,1,2,0,18000000,0.160463
Bucketsort,9000000,1,2,9000000,36000000,0.217319
RadixsortC,9000000,1,2,0,162000000,0.226409
RadixsortB,9000000,1,2,0,405000000,3.777708
Countingsort,9000000,1,3,0,18000000,0.164387
Bucketsort,9000000,1,3,9000000,36000000,0.250309
RadixsortC,9000000,1,3,0,162000000,0.239598
RadixsortB,9000000,1,3,0,405000000,3.860135
Countingsort,9000000,2,1,0,18000000,0.348809
Bucketsort,9000000,2,1,9427788,36427788,2.428621
RadixsortC,9000000,2,1,0,162000000,0.217823
RadixsortB,9000000,2,1,0,405000000,3.757509
Countingsort,9000000,2,2,0,18000000,0.315994
Bucketsort,9000000,2,2,9428595,36428595,2.451925
RadixsortC,9000000,2,2,0,162000000,0.218054
RadixsortB,9000000,2,2,0,405000000,3.769941
Countingsort,9000000,2,3,0,18000000,0.317514
Bucketsort,9000000,2,3,9427747,36427747,2.438210
RadixsortC,9000000,2,3,0,162000000,0.217670
RadixsortB,9000000,2,3,0,405000000,3.760384
Countingsort,10000000,0,1,0,20000000,0.164621
Bucketsort,10000000,0,1,10000000,40000000,0.298097
RadixsortC,10000000,0,1,0,180000000,0.249018
RadixsortB,10000000,0,1,0,450000000,4.180891
Countingsort,10000000,0,2,0,20000000,0.171316
Bucketsort,10000000,0,2,10000000,40000000,0.296318
RadixsortC,10000000,0,2,0,180000000,0.249345
RadixsortB,10000000,0,2,0,450000000,4.202782
Countingsort,10000000,0,3,0,20000000,0.170405
Bucketsort,10000000,0,3,10000000,40000000,0.254134
RadixsortC,10000000,0,3,0,180000000,0.242111
RadixsortB,10000000,0,3,0,450000000,4.731068
Countingsort,10000000,1,1,0,20000000,0.170496
Bucketsort,10000000,1,1,10000000,40000000,0.242981
RadixsortC,10000000,1,1,0,180000000,0.250853
RadixsortB,10000000,1,1,0,450000000,4.351228
Countingsort,10000000,1,2,0,20000000,0.163065
Bucketsort,10000000,1,2,10000000,40000000,0.270876
RadixsortC,10000000,1,2,0,180000000,0.257058
RadixsortB,10000000,1,2,0,450000000,4.230599
Countingsort,10000000,1,3,0,20000000,0.171634
Bucketsort,10000000,1,3,10000000,40000000,0.270119
RadixsortC,10000000,1,3,0,180000000,0.257499
RadixsortB,10000000,1,3,0,450000000,4.211711
Countingsort,10000000,2,1,0,20000000,0.338682
Bucketsort,10000000,2,1,10485444,40485444,2.845255
RadixsortC,10000000,2,1,0,180000000,0.245933
RadixsortB,10000000,2,1,0,450000000,4.204588
Countingsort,10000000,2,2,0,20000000,0.378206
Bucketsort,10000000,2,2,10486724,40486724,1.920556
RadixsortC,10000000,2,2,0,180000000,0.248533
RadixsortB,10000000,2,2,0,450000000,4.210878
Countingsort,10000000,2,3,0,20000000,0.337829
Bucketsort,10000000,2,3,10485604,40485604,2.745443
RadixsortC,10000000,2,3,0,180000000,0.241973
RadixsortB,10000000,2,3,0,450000000,4.198153
